6.888149442958535484e-02 1.791845282363861702e-03
7.765251258130867473e-02 4.411461879924263862e-03
1.085807064476703721e-01 1.411995885971709108e-02
1.217865238905331271e-01 1.851179555283560818e-02
1.345239386244042046e-01 2.290363224595412528e-02
1.468071318544756920e-01 2.729546893907264238e-02
1.562952524998540427e-01 3.080119558441207772e-02
1.677959676551319945e-01 3.519303227753060870e-02
1.788799033001831629e-01 3.958486897064912580e-02
1.885002615614560506e-01 4.353365063987811590e-02
1.967746091403536068e-01 4.703937728521757899e-02
2.067961920663642927e-01 5.143121397833608222e-02
2.164457775119633109e-01 5.582305067145458544e-02
1.695754269949245052e-01 8.880728778885982333e-01
2.248135989196151097e-01 5.977183234068357554e-02
1.820791255298636058e-01 8.627832541099331731e-01
1.718850908267833266e-01 8.833982172360550500e-01
2.328977521981481225e-01 6.372061400991255176e-02
1.950504738487460199e-01 8.365703122644924106e-01
2.407059712333018964e-01 6.766939567914152798e-02
2.070318686265631425e-01 8.123459562204511375e-01
2.482457790695689059e-01 7.161817734837051808e-02
2.201705344188867874e-01 7.857316839504581152e-01
2.555244936585505666e-01 7.556695901759950817e-02
2.333309653595076472e-01 7.589793333671946973e-01
2.633218716866008169e-01 7.995879571071805303e-02
2.481071265902782264e-01 7.287711535975928134e-01
2.700722656081511741e-01 8.390757737994704313e-02
2.620769789018382312e-01 6.999755880983340450e-01
2.772989468994486728e-01 8.829941407306553247e-02
2.740763283970557018e-01 6.749954576106287352e-01
2.849226797658640509e-01 9.313430579007357657e-02
2.867112747834622555e-01 6.483708617284285047e-01
2.908988751446247578e-01 9.708308745930256667e-02
2.990865486559099451e-01 6.218817632564470621e-01
2.972892603797073763e-01 1.014749241524210838e-01
3.073542130177580600e-01 6.038993212431444935e-01
3.034175875100088016e-01 1.058667608455396009e-01
3.174306344412138881e-01 5.815970927469189533e-01
3.092917908463987398e-01 1.102585975386580902e-01
3.258266868260474292e-01 5.626177769298649212e-01
3.160258327443400961e-01 1.155365442795556336e-01
3.331325067680360741e-01 5.457429724762862255e-01
3.208390139014219988e-01 1.194853259487846237e-01
3.400831256655130197e-01 5.293112230465969459e-01
3.264784816409546098e-01 1.243202176657926955e-01
3.464921015324207154e-01 5.137655836646867202e-01
3.318472856512696412e-01 1.291551093828007257e-01
3.518439122199934488e-01 5.004352194022241296e-01
3.383137559403854300e-01 1.353191661714773231e-01
3.575592905742652761e-01 4.857756900680930134e-01
3.426715244043648245e-01 1.397110028645958679e-01
3.622571677372907195e-01 4.733314358534095878e-01
3.484509382207225392e-01 1.458750596532724653e-01
3.669586950789932023e-01 4.604441266148365242e-01
3.538520127080619915e-01 1.520391164419491181e-01
3.717816801366907731e-01 4.466707073284845175e-01
3.588907272139837956e-01 1.582031732306257155e-01
3.752163752813476583e-01 4.364417282332486159e-01
3.645500002964440212e-01 1.656963950909708938e-01
3.798992929097508853e-01 4.217821988991174442e-01
3.700137276379148465e-01 1.736326719752056547e-01
3.840176439528152352e-01 4.080087796127653821e-01
3.757410745531177820e-01 1.828981139311089410e-01
3.877171126128087231e-01 3.946784153503027914e-01
3.803513769580739168e-01 1.912774458392332844e-01
3.915326132207025411e-01 3.795758309922822038e-01
3.860417231224272383e-01 2.032012179384736772e-01
3.946520790137236778e-01 3.656884218211429727e-01
3.923936605169995873e-01 2.197770677885541590e-01
3.980162009831351710e-01 3.480414972045722810e-01
3.968729765556094913e-01 2.353592699636979924e-01
4.007175511280536839e-01 3.296628865728208346e-01
4.002073489963937081e-01 2.518469389595092145e-01
4.029370475505728022e-01 3.033144473171615063e-01
4.022987183311884651e-01 2.688787483487381502e-01
4.032116757576394983e-01 2.907970675160108653e-01
