6.888149442958535484e-02 1.791845282363861702e-03
8.117010785339245915e-02 4.411461879924263862e-03
1.231474544961687623e-01 1.411995885971709108e-02
1.404208071775380207e-01 1.851179555283560818e-02
1.567079927289983798e-01 2.290363224595412528e-02
1.720637373003422455e-01 2.729546893907264238e-02
1.836874578751700460e-01 3.080119558441207772e-02
1.974963720550670654e-01 3.519303227753060870e-02
2.105113734328226127e-01 3.958486897064912580e-02
2.215719870227724764e-01 4.353365063987811590e-02
2.309081357059819817e-01 4.703937728521757899e-02
2.419945323515975411e-01 5.143121397833608222e-02
2.524380972338096107e-01 5.582305067145458544e-02
1.695754269949245052e-01 8.880728778885982333e-01
2.613087451500648029e-01 5.977183234068357554e-02
2.214420527386220527e-01 8.627832541099331731e-01
1.804167521387222695e-01 8.833982172360550500e-01
2.697131411070359253e-01 6.372061400991255176e-02
2.607626742650480667e-01 8.365703122644924106e-01
2.776746148065964981e-01 6.766939567914152798e-02
2.876908683412432444e-01 8.123459562204511375e-01
2.852153285072530631e-01 7.161817734837051808e-02
3.098122187997195964e-01 7.857316839504581152e-01
2.923563354388695190e-01 7.556695901759950817e-02
3.264156398109785417e-01 7.589793333671946973e-01
2.998534084504306252e-01 7.995879571071805303e-02
3.404297593630942198e-01 7.287711535975928134e-01
3.062146716715875572e-01 8.390757737994704313e-02
3.505597837209021295e-01 6.999755880983340450e-01
3.128902532364196687e-01 8.829941407306553247e-02
3.575746587961194933e-01 6.749954576106287352e-01
3.197798169313416095e-01 9.313430579007357657e-02
3.637690297398109562e-01 6.483708617284285047e-01
3.250693003438468454e-01 9.708308745930256667e-02
3.689902846332003827e-01 6.218817632564470621e-01
3.306157172667540944e-01 1.014749241524210838e-01
3.721390321577368598e-01 6.038993212431444935e-01
3.358267221848871276e-01 1.058667608455396009e-01
3.757066047616767213e-01 5.815970927469189533e-01
3.407209262937326288e-01 1.102585975386580902e-01
3.785095637001661961e-01 5.626177769298649212e-01
3.462082224984943668e-01 1.155365442795556336e-01
3.808568777202729350e-01 5.457429724762862255e-01
3.500482307122059211e-01 1.194853259487846237e-01
3.830327850534799294e-01 5.293112230465969459e-01
3.544588787637730776e-01 1.243202176657926955e-01
3.850049607207650659e-01 5.137655836646867202e-01
3.585674441277741376e-01 1.291551093828007257e-01
3.866360887553745296e-01 5.004352194022241296e-01
3.633964351418715877e-01 1.353191661714773231e-01
3.883705739102431553e-01 4.857756900680930134e-01
3.665753845716415160e-01 1.397110028645958679e-01
3.897962384574160666e-01 4.733314358534095878e-01
3.706955297973378860e-01 1.458750596532724653e-01
3.912280160221477954e-01 4.604441266148365242e-01
3.744445532203706795e-01 1.520391164419491181e-01
3.927071561929657562e-01 4.466707073284845175e-01
3.778510218807942245e-01 1.582031732306257155e-01
3.937700781172497333e-01 4.364417282332486159e-01
3.815686150009647282e-01 1.656963950909708938e-01
3.952368176296116586e-01 4.217821988991174442e-01
3.850445222267618872e-01 1.736326719752056547e-01
3.965484587130860827e-01 4.080087796127653821e-01
3.885627056886374331e-01 1.828981139311089410e-01
3.977490274665516079e-01 3.946784153503027914e-01
3.912960912896133459e-01 1.912774458392332844e-01
3.990154569415124697e-01 3.795758309922822038e-01
3.945395527073378150e-01 2.032012179384736772e-01
4.000779674998001800e-01 3.656884218211429727e-01
3.979720349837547189e-01 2.197770677885541590e-01
4.012599629430064763e-01 3.480414972045722810e-01
4.002543828264941150e-01 2.353592699636979924e-01
4.022470729141501278e-01 3.296628865728208346e-01
4.018617073174326482e-01 2.518469389595092145e-01
4.031004786038294707e-01 3.033144473171615063e-01
4.028162056182924000e-01 2.688787483487381502e-01
4.032116757576395538e-01 2.907970675160108653e-01
