6.888149442958529933e-02 1.791845282363861702e-03
8.549015643334823000e-02 4.411461879924263862e-03
1.402838218745050547e-01 1.411995885971709108e-02
1.619239981355852787e-01 1.851179555283560818e-02
1.818222551388237185e-01 2.290363224595412528e-02
2.001180478281574249e-01 2.729546893907264238e-02
2.136585592637138264e-01 3.080119558441207772e-02
2.293886092319098180e-01 3.519303227753060870e-02
2.438498940799515569e-01 3.958486897064912580e-02
2.558530515246035808e-01 4.353365063987811590e-02
2.657739523191066100e-01 4.703937728521757899e-02
2.772968138792285542e-01 5.143121397833608222e-02
2.878877302512642400e-01 5.582305067145458544e-02
1.695754269949245052e-01 8.880728778885982333e-01
2.966762397002938867e-01 5.977183234068357554e-02
2.538134401779694183e-01 8.627832541099331731e-01
1.883143784097001672e-01 8.833982172360550500e-01
3.048218355671912794e-01 6.372061400991255176e-02
3.076531248426907506e-01 8.365703122644924106e-01
3.123709885346236392e-01 6.766939567914152798e-02
3.386689422443811548e-01 8.123459562204511375e-01
3.193668103159902905e-01 7.161817734837051808e-02
3.600033197900360804e-01 7.857316839504581152e-01
3.258492964463429731e-01 7.556695901759950817e-02
3.732070216996423717e-01 7.589793333671946973e-01
3.325012788061431634e-01 7.995879571071805303e-02
3.822488785728477834e-01 7.287711535975928134e-01
3.380181910377044185e-01 8.390757737994704313e-02
3.874956798196294017e-01 6.999755880983340450e-01
3.436780149048463406e-01 8.829941407306553247e-02
3.904875749922571138e-01 6.749954576106287352e-01
3.493753662826861728e-01 9.313430579007357657e-02
3.927193669312125657e-01 6.483708617284285047e-01
3.536470108664749867e-01 9.708308745930256667e-02
3.943411687232516449e-01 6.218817632564470621e-01
3.580272817822726661e-01 1.014749241524210838e-01
3.952263233389250452e-01 6.038993212431444935e-01
3.620474300461885009e-01 1.058667608455396009e-01
3.961653821019793242e-01 5.815970927469189533e-01
3.657362863555438937e-01 1.102585975386580902e-01
3.968689364437127387e-01 5.626177769298649212e-01
3.697684145035189385e-01 1.155365442795556336e-01
3.974431077963037628e-01 5.457429724762862255e-01
3.725225178349981237e-01 1.194853259487846237e-01
3.979683445859111268e-01 5.293112230465969459e-01
3.756146557467542890e-01 1.243202176657926955e-01
3.984420684136671387e-01 5.137655836646867202e-01
3.784239960785134582e-01 1.291551093828007257e-01
3.988342115294212786e-01 5.004352194022241296e-01
3.816346073125431171e-01 1.353191661714773231e-01
3.992532320225572473e-01 4.857756900680930134e-01
3.836919996044569348e-01 1.397110028645958679e-01
3.996003139876126431e-01 4.733314358534095878e-01
3.862890516265550245e-01 1.458750596532724653e-01
3.999522407214281539e-01 4.604441266148365242e-01
3.885807758252883826e-01 1.520391164419491181e-01
4.003202889045914259e-01 4.466707073284845175e-01
3.906009161815466313e-01 1.582031732306257155e-01
4.005881626551162089e-01 4.364417282332486159e-01
3.927339847366030923e-01 1.656963950909708938e-01
4.009633621036065576e-01 4.217821988991174442e-01
3.946562924675403039e-01 1.736326719752056547e-01
4.013053420964293738e-01 4.080087796127653821e-01
3.965253872668177415e-01 1.828981139311089410e-01
4.016247577578486161e-01 3.946784153503027914e-01
3.979197245029016949e-01 1.912774458392332844e-01
4.019696859549494183e-01 3.795758309922822038e-01
3.995016460280263471e-01 2.032012179384736772e-01
4.022668058899576127e-01 3.656884218211429727e-01
4.010774813043410658e-01 2.197770677885541590e-01
4.026079212120446393e-01 3.480414972045722810e-01
4.020579203258146106e-01 2.353592699636979924e-01
4.029043857225844127e-01 3.296628865728208346e-01
4.027068834610163517e-01 2.518469389595092145e-01
4.031745337745163416e-01 3.033144473171615063e-01
4.030696731033608926e-01 2.688787483487381502e-01
4.032116757576395538e-01 2.907970675160108653e-01
