6.888149442958529933e-02 1.791845282363861702e-03
8.325935564311581771e-02 4.411461879924263862e-03
1.315353901159665440e-01 1.411995885971709108e-02
1.510027616794902827e-01 1.851179555283560818e-02
1.691326423485480790e-01 2.290363224595412528e-02
1.860157905436353731e-01 2.729546893907264238e-02
1.986545841439958382e-01 3.080119558441207772e-02
2.135048039563388067e-01 3.519303227753060870e-02
2.273308398827396937e-01 3.958486897064912580e-02
2.389451106153760440e-01 4.353365063987811590e-02
2.486477381692426825e-01 4.703937728521757899e-02
2.600445945235375644e-01 5.143121397833608222e-02
2.706516023004202909e-01 5.582305067145458544e-02
1.695754269949245052e-01 8.880728778885982333e-01
2.795585104618454886e-01 5.977183234068357554e-02
2.388887032133519828e-01 8.627832541099331731e-01
1.845414039517356830e-01 8.833982172360550500e-01
2.879067076620180909e-01 6.372061400991255176e-02
2.869848131204494335e-01 8.365703122644924106e-01
2.957304013554765687e-01 6.766939567914152798e-02
3.170888122470939541e-01 8.123459562204511375e-01
3.030617045994667413e-01 7.161817734837051808e-02
3.396296546378975156e-01 7.857316839504581152e-01
3.099307642847341504e-01 7.556695901759950817e-02
3.549289606810661635e-01 7.589793333671946973e-01
3.170620121546881554e-01 7.995879571071805303e-02
3.665135372289875515e-01 7.287711535975928134e-01
3.230456329698015994e-01 8.390757737994704313e-02
3.739943516692257885e-01 6.999755880983340450e-01
3.292556239101485094e-01 8.829941407306553247e-02
3.786894954859940099e-01 6.749954576106287352e-01
3.355868875354286462e-01 9.313430579007357657e-02
3.824991778417703436e-01 6.483708617284285047e-01
3.403916664748296572e-01 9.708308745930256667e-02
3.854810715381524755e-01 6.218817632564470621e-01
3.453751283191197063e-01 1.014749241524210838e-01
3.871913004207037656e-01 6.038993212431444935e-01
3.500039336851645255e-01 1.058667608455396009e-01
3.890643630527277907e-01 5.815970927469189533e-01
3.543021481263999295e-01 1.102585975386580902e-01
3.904990657410993826e-01 5.626177769298649212e-01
3.590617763033089327e-01 1.155365442795556336e-01
3.916830866828879265e-01 5.457429724762862255e-01
3.623533758687682571e-01 1.194853259487846237e-01
3.927716243554665310e-01 5.293112230465969459e-01
3.660923063688995560e-01 1.243202176657926955e-01
3.937544292907011467e-01 5.137655836646867202e-01
3.695329829921044640e-01 1.291551093828007257e-01
3.945667743114147363e-01 5.004352194022241296e-01
3.735219896534963668e-01 1.353191661714773231e-01
3.954320337381455608e-01 4.857756900680930134e-01
3.761137142041412473e-01 1.397110028645958679e-01
3.961456354938407420e-01 4.733314358534095878e-01
3.794297953471769125e-01 1.458750596532724653e-01
3.968655742291176680e-01 4.604441266148365242e-01
3.824023884526463468e-01 1.520391164419491181e-01
3.976138776393698948e-01 4.466707073284845175e-01
3.850637503232284264e-01 1.582031732306257155e-01
3.981551279772117535e-01 4.364417282332486159e-01
3.879218241170703796e-01 1.656963950909708938e-01
3.989078195360851176e-01 4.217821988991174442e-01
3.905465673028976070e-01 1.736326719752056547e-01
3.995876827572610313e-01 4.080087796127653821e-01
3.931517170170105158e-01 1.828981139311089410e-01
4.002166424482859197e-01 3.946784153503027914e-01
3.951360371266448013e-01 1.912774458392332844e-01
4.008883499330492817e-01 3.795758309922822038e-01
3.974396102837730038e-01 2.032012179384736772e-01
4.014597595118749584e-01 3.656884218211429727e-01
3.998063644013447049e-01 2.197770677885541590e-01
4.021059671676884273e-01 3.480414972045722810e-01
4.013296955217711126e-01 2.353592699636979924e-01
4.026568846316306294e-01 3.296628865728208346e-01
4.023702954463297399e-01 2.518469389595092145e-01
4.031461623711842801e-01 3.033144473171615063e-01
4.029700888048957652e-01 2.688787483487381502e-01
4.032116757576395538e-01 2.907970675160108653e-01
